Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,randomiser-fj1y,Question Key,Response
10,1571774053490,22/10/2019 19:54:13,1571774066253,1,22/10/2019 20:54:26,10353,4,questionnaire-kcu3,,3229593,5d0e6a9493c0d200156ab33f,896091,,complete,,5daf5d6bd876770018e504bc,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 77.0.3865.120,1280x800,1280x800,,consent form,8,eligible,1,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571774053490,22/10/2019 19:54:13,1571774066253,1,22/10/2019 20:54:26,10353,4,questionnaire-kcu3,,3229593,5d0e6a9493c0d200156ab33f,896091,,complete,,5daf5d6bd876770018e504bc,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 77.0.3865.120,1280x800,1280x800,,consent form,8,eligible,1,END QUESTIONNAIRE,232657
1,1571773979036,22/10/2019 19:52:59,1571773977820,-5,22/10/2019 14:52:57,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1366x657,,consent form,8,eligible,2,BEGIN QUESTIONNAIRE,
2,1571774107766,22/10/2019 19:55:07,1571774106581,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,eligibility,Yes
3,1571774107954,22/10/2019 19:55:07,1571774106588,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,eligibility-quantised,1
4,1571774107954,22/10/2019 19:55:07,1571774106588,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-1,I have read the information above and understand what the study involves.
5,1571774107954,22/10/2019 19:55:07,1571774106589,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571774107954,22/10/2019 19:55:07,1571774106590,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
7,1571774107954,22/10/2019 19:55:07,1571774106592,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571774107954,22/10/2019 19:55:07,1571774106593,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571774107954,22/10/2019 19:55:07,1571774106593,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571774107954,22/10/2019 19:55:07,1571774106595,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571774107954,22/10/2019 19:55:07,1571774106596,-5,22/10/2019 14:55:06,10353,4,questionnaire-kcu3,,3229602,5d8a797185a7f1001a27c3cf,896092,,complete,,5daf5dcaa05d370012a0b47b,computer,Desktop or Laptop,Windows 8.1,Chrome 77.0.3865.120,1366x768,1349x657,,consent form,8,eligible,2,END QUESTIONNAIRE,128776
1,1571774633546,22/10/2019 20:03:53,1571774634045,1,22/10/2019 21:03:54,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1536x754,,consent form,8,eligible,1,BEGIN QUESTIONNAIRE,
2,1571774674208,22/10/2019 20:04:34,1571774674740,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,eligibility,Yes
3,1571774674301,22/10/2019 20:04:34,1571774674743,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,eligibility-quantised,1
4,1571774674301,22/10/2019 20:04:34,1571774674743,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,consent_questions-1,I have read the information above and understand what the study involves.
5,1571774674301,22/10/2019 20:04:34,1571774674744,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571774674301,22/10/2019 20:04:34,1571774674744,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
7,1571774674301,22/10/2019 20:04:34,1571774674745,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571774674301,22/10/2019 20:04:34,1571774674745,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571774674301,22/10/2019 20:04:34,1571774674746,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571774674301,22/10/2019 20:04:34,1571774674747,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571774674301,22/10/2019 20:04:34,1571774674747,1,22/10/2019 21:04:34,10353,4,questionnaire-kcu3,,3229657,5ceeba830ada7d0018e2da36,896100,,complete,,5daf609a2b35810012d8d788,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1536x864,1519x754,,consent form,8,eligible,1,END QUESTIONNAIRE,40703
1,1571774723499,22/10/2019 20:05:23,1571774723256,-4,22/10/2019 16:05:23,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,BEGIN QUESTIONNAIRE,
2,1571774767747,22/10/2019 20:06:07,1571774767356,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
3,1571774767747,22/10/2019 20:06:07,1571774767356,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,eligibility-quantised,1
4,1571774767747,22/10/2019 20:06:07,1571774767356,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,consent_questions-1,I have read the information above and understand what the study involves.
5,1571774767747,22/10/2019 20:06:07,1571774767356,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571774767543,22/10/2019 20:06:07,1571774767356,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,eligibility,Yes
7,1571774767747,22/10/2019 20:06:07,1571774767357,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571774767747,22/10/2019 20:06:07,1571774767357,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571774767747,22/10/2019 20:06:07,1571774767358,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571774767747,22/10/2019 20:06:07,1571774767358,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571774767747,22/10/2019 20:06:07,1571774767358,-4,22/10/2019 16:06:07,10353,4,questionnaire-kcu3,,3229667,5d8d1125381d43001936e5a9,896101,,complete,,5daf5fecbaa8780015bc28f2,computer,Desktop or Laptop,Windows 10,Edge 18.17763,1280x720,1280x607,,consent form,8,eligible,2,END QUESTIONNAIRE,44102
1,1571775340293,22/10/2019 20:15:40,1571775340826,1,22/10/2019 21:15:40,10353,4,questionnaire-kcu3,,3229737,5c81701127f8cb0016c93705,896114,,complete,,5daf6366476c3f0016caae08,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x937,,consent form,8,eligible,1,BEGIN QUESTIONNAIRE,
2,1571775403069,22/10/2019 20:16:43,1571775403649,1,22/10/2019 21:16:43,10353,4,questionnaire-kcu3,,3229737,5c81701127f8cb0016c93705,896114,,complete,,5daf6366476c3f0016caae08,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x937,,consent form,8,eligible,1,eligibility,Yes
3,1571775403148,22/10/2019 20:16:43,1571775403651,1,22/10/2019 21:16:43,10353,4,questionnaire-kcu3,,3229737,5c81701127f8cb0016c93705,896114,,complete,,5daf6366476c3f0016caae08,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x937,,consent form,8,eligible,1,eligibility-quantised,1
4,1571775403148,22/10/2019 20:16:43,1571775403651,1,22/10/2019 21:16:43,10353,4,questionnaire-kcu3,,3229737,5c81701127f8cb0016c93705,896114,,complete,,5daf6366476c3f0016caae08,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x937,,consent form,8,eligible,1,consent_questions-1,I have read the information above and understand what the study involves.
5,1571775403148,22/10/2019 20:16:43,1571775403651,1,22/10/2019 21:16:43,10353,4,questionnaire-kcu3,,3229737,5c81701127f8cb0016c93705,896114,,complete,,5daf6366476c3f0016caae08,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x937,,consent form,8,eligible,1,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571775403148,22/10/2019 20:16:43,1571775403652,1,22/10/2019 21:16:43,10353,4,questionnaire-kcu3,,3229737,5c81701127f8cb0016c93705,896114,,complete,,5daf6366476c3f0016caae08,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x937,,consent form,8,eligible,1,END QUESTIONNAIRE,62826
7,1571775403148,22/10/2019 20:16:43,1571775403652,1,22/10/2019 21:16:43,10353,4,questionnaire-kcu3,,3229737,5c81701127f8cb0016c93705,896114,,complete,,5daf6366476c3f0016caae08,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x937,,consent form,8,eligible,1,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
